Id,SalePrice
2736,135983.847948356
2737,127468.26217687262
2738,134757.4816375619
2739,164873.52000374993
2740,135376.87535350514
2741,142273.29889288722
2742,151225.0780563467
2743,148567.99405333228
2744,159056.70720270625
2745,137337.45123132193
2746,137970.06287660042
2747,140732.7975666293
2748,121313.40576179264
2749,128075.58777503716
2750,137751.5122305019
2751,137254.70543100135
2752,174047.4265084315
2753,150310.8342079847
2754,200631.6027244928
2755,131443.07907119225
2756,87264.31614328995
2757,65531.98256957362
2758,91831.11456041143
2759,150893.53578852702
2760,118805.63917040621
2761,144585.51220256602
2762,148253.11859437893
2763,184600.1675444434
2764,149753.53412921604
2765,277376.27647168475
2766,132903.83191257442
2767,90807.84989317457
2768,127774.22891055091
2769,129805.82584910517
2770,144344.9599781925
2771,111741.61000272943
2772,116534.3043349085
2773,162221.92144940043
2774,137525.68612478953
2775,119705.66803375715
2776,137147.7492124066
2777,136902.69907456092
2778,105519.41908898497
2779,117385.98724850421
2780,96276.88707337335
2781,97394.64564809242
2782,95559.66715431583
2783,95894.61291042174
2784,121365.46307501792
2785,135186.225824439
2786,75325.33082048765
2787,120205.99377695248
2788,72736.35152560244
2789,184112.44590428163
2790,96181.06188064087
2791,112973.40396323537
2792,50531.8388577879
2793,164491.97847132783
2794,99588.57925050212
2795,116399.14941820041
2796,102634.62486764004
2797,189549.4319991249
2798,106354.95250239316
2799,112904.10741502114
2800,66313.81466657436
2801,106311.08223490165
2802,126552.75399671923
2803,154917.85972574155
2804,128619.48373909247
2805,95656.75063497666
2806,87927.42522746608
2807,158653.20154882735
2808,148530.87247195316
2809,136729.27657461492
2810,128910.41120211806
2811,158268.06106957293
2812,153655.33214843494
2813,149843.23870954502
2814,150283.3237509864
2815,105119.78415873194
2816,233309.7885531322
2817,152112.92852421696
2818,134224.47923929623
2819,149882.8545037201
2820,138558.17222667197
2821,108432.33885309192
2822,182281.46977458257
2823,265481.1705262243
2824,181394.26971311693
2825,140557.9826124499
2826,129287.11069399172
2827,139295.95086997072
2828,213353.75931629864
2829,219272.4079274374
2830,227771.9513274672
2831,173243.57102212665
2832,249887.4075868585
2833,287074.8170879565
2834,214159.53994140602
2835,217808.57565632844
2836,192621.29674192003
2837,150287.2208500024
2838,142987.23525655188
2839,177644.1841032034
2840,200047.32958481097
2841,203576.02037403037
2842,228356.50534113628
2843,147331.96620451065
2844,169403.0495920888
2845,121093.49526358006
2846,204076.39148886205
2847,198679.5101522803
2848,222876.52632104774
2849,203372.93809252552
2850,277910.0350147481
2851,221549.82570255516
2852,232416.18926372004
2853,229524.32056608066
2854,140204.6187084132
2855,213193.99388825867
2856,198658.0080693991
2857,187887.83246100068
2858,209328.10457216506
2859,124407.23339459342
2860,128545.23407685652
2861,126079.58335255035
2862,192083.15180778154
2863,127795.62077488113
2864,261011.1280949191
2865,137587.82068581728
2866,135389.41167180456
2867,105454.20565672699
2868,98806.0019082357
2869,107583.94939487694
2870,126766.44355364573
2871,85740.78780067294
2872,56726.524204041176
2873,96095.44051345027
2874,141407.5214362146
2875,115803.70507868883
2876,155817.08709109548
2877,138061.2607154549
2878,162149.19977933943
2879,135966.95692537294
2880,100438.18505410013
2881,151331.7875029904
2882,167130.12717783093
2883,185212.78044867024
2884,195283.0736282213
2885,185295.37568332397
2886,207955.94739150256
2887,90043.00985134317
2888,133564.558580333
2889,60967.41368765041
2890,81486.13141908697
2891,136111.01189230592
2892,48817.77193355566
2893,78919.43769541183
2894,53459.51044391131
2895,304519.66691370093
2896,273013.33100381645
2897,204363.9532279406
2898,145204.70800991033
2899,209477.72125861634
2900,162472.39734795524
2901,199922.31205423907
2902,191672.3803106439
2903,337659.09086024825
2904,360081.78040842456
2905,88303.69273857243
2906,193799.94974958585
2907,104241.86573079582
2908,127308.54309289066
2909,142697.54701217334
2910,81123.46639459535
2911,85908.01912080155
2912,146728.8438266803
2913,88623.94578118082
2914,82801.47975359243
2915,86713.23620638315
2916,87014.64146049965
2917,161629.4362418556
2918,114281.73100947657
2919,221179.909986379
